source_record_id,billing_account_id,invoice_month,usage_start_time,usage_end_time,project_id,project_name,service_description,sku_description,resource_name,location,usage_amount,usage_unit,list_cost,cost,currency,currency_conversion_rate,credits,cost_type,labels,is_deliberate_anomaly,data_quality_scenario
gcp-2026-04-23-finops-data-2001-02-02,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.571,TiBy,34.8185,34.8185,USD,1.0,"[{""amount"":-1.7409,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-23-finops-data-2001-03-01,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,140.7597,GiBy-month,3.6598,3.3782,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-23-finops-data-2001-03-02,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,143.9294,GiBy-month,3.7422,3.4543,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-23-finops-data-2001-04-01,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,193.2729,vCPU-hours,15.9643,14.3022,USD,1.0,"[{""amount"":-1.1442,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-23-finops-data-2001-04-02,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,194.3262,vCPU-hours,16.0513,14.3801,USD,1.0,"[{""amount"":-1.1504,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-23-finops-data-2001-05-01,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,135.6264,GiBy,67.8132,62.3882,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-23-finops-data-2001-05-02,000000-111111-222222,202604,2026-04-23T00:00:00+00:00,2026-04-24T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,144.0502,GiBy,72.0251,66.2631,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-24-finops-prod-1001-01-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1612.0478,vCPU-hours,50.9584,45.9434,USD,1.0,"[{""amount"":-4.5943,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-01-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1495.6111,vCPU-hours,47.2778,42.6249,USD,1.0,"[{""amount"":-4.2625,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-02-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,12.1704,TiBy,76.0652,76.0652,USD,1.0,"[{""amount"":-3.8033,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-02-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,12.379,TiBy,77.3688,77.3688,USD,1.0,"[{""amount"":-3.8684,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-03-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,332.8841,GiBy-month,8.655,7.9892,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-03-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,311.4467,GiBy-month,8.0976,7.4747,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-04-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,383.9534,vCPU-hours,31.7146,28.4126,USD,1.0,"[{""amount"":-2.273,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-04-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,395.534,vCPU-hours,32.6711,29.2695,USD,1.0,"[{""amount"":-2.3416,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-24-finops-prod-1001-05-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,323.386,GiBy,161.693,148.7576,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-24-finops-prod-1001-05-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,318.0612,GiBy,159.0306,146.3082,USD,1.0,[],regular,{},False,untagged
gcp-2026-04-24-finops-data-2001-01-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,682.8327,vCPU-hours,21.585,19.4607,USD,1.0,"[{""amount"":-1.9461,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-01-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,663.6537,vCPU-hours,20.9788,18.9141,USD,1.0,"[{""amount"":-1.8914,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-02-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.6251,TiBy,35.1569,35.1569,USD,1.0,"[{""amount"":-1.7578,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-02-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.1471,TiBy,32.1693,32.1693,USD,1.0,"[{""amount"":-1.6085,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,{},False,untagged
gcp-2026-04-24-finops-data-2001-03-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,131.6272,GiBy-month,3.4223,3.1591,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-03-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-02,us-central1,156.8046,GiBy-month,4.0769,3.7633,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-04-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-01,us-central1,173.7711,vCPU-hours,14.3535,12.8591,USD,1.0,"[{""amount"":-1.0287,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-04-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-2001-04-02,us-central1,190.1968,vCPU-hours,15.7103,14.0746,USD,1.0,"[{""amount"":-1.126,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-24-finops-data-2001-05-01,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-01,us-central1,135.7072,GiBy,67.8536,62.4253,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-24-finops-data-2001-05-02,000000-111111-222222,202604,2026-04-24T00:00:00+00:00,2026-04-25T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Logging,Log Storage,log-sink-2001-05-02,us-central1,138.3838,GiBy,69.1919,63.6565,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""development"",""team"":""platform""}",False,valid
gcp-2026-04-25-finops-prod-1001-01-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-01,us-central1,1574.7583,vCPU-hours,49.7797,44.8806,USD,1.0,"[{""amount"":-4.4881,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-01-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Compute Engine,N2 Instance Core running in Americas,instance-1001-01-02,us-central1,1381.6543,vCPU-hours,43.6755,39.3771,USD,1.0,"[{""amount"":-3.9377,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-02-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-01,us-central1,11.6591,TiBy,72.8695,72.8695,USD,1.0,"[{""amount"":-3.6435,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-02-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,BigQuery,Analysis in US,bq-job-1001-02-02,us-central1,12.3966,TiBy,77.4786,77.4786,USD,1.0,"[{""amount"":-3.8739,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-03-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-01,us-central1,298.6758,GiBy-month,7.7656,7.1682,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-03-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Storage,Standard Storage US Multi-region,bucket-1001-03-02,us-central1,313.6997,GiBy-month,8.1562,7.5288,USD,1.0,[],regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-04-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-01,us-central1,391.2868,vCPU-hours,32.3203,28.9552,USD,1.0,"[{""amount"":-2.3164,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-04-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud SQL,Cloud SQL for PostgreSQL: Regional vCPU,cloudsql-1001-04-02,us-central1,415.213,vCPU-hours,34.2966,30.7258,USD,1.0,"[{""amount"":-2.4581,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""storefront"",""cost_center"":""cc-3001"",""environment"":""production"",""team"":""commerce""}",False,valid
gcp-2026-04-25-finops-prod-1001-05-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-01,us-central1,288.9093,GiBy,144.4546,132.8983,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-04-25-finops-prod-1001-05-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-prod-1001,customer-platform-prod,Cloud Logging,Log Storage,log-sink-1001-05-02,us-central1,289.4792,GiBy,144.7396,133.1605,USD,1.0,[],regular,"{""application"":""shared-logging"",""cost_center"":""cc-shared"",""environment"":""production"",""team"":""platform""}",False,valid
gcp-2026-04-25-finops-data-2001-01-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-01,us-central1,710.6649,vCPU-hours,22.4648,20.2539,USD,1.0,"[{""amount"":-2.0254,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-25-finops-data-2001-01-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-data-2001,analytics-development,Compute Engine,N2 Instance Core running in Americas,instance-2001-01-02,us-central1,705.4921,vCPU-hours,22.3013,20.1065,USD,1.0,"[{""amount"":-2.0107,""name"":""Committed Usage Discount"",""type"":""COMMITTED_USAGE_DISCOUNT""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-25-finops-data-2001-02-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-01,us-central1,5.4682,TiBy,34.1762,34.1762,USD,1.0,"[{""amount"":-1.7088,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-25-finops-data-2001-02-02,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-data-2001,analytics-development,BigQuery,Analysis in US,bq-job-2001-02-02,us-central1,5.687,TiBy,35.5435,35.5435,USD,1.0,"[{""amount"":-1.7772,""name"":""Promotion"",""type"":""PROMOTION""}]",regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
gcp-2026-04-25-finops-data-2001-03-01,000000-111111-222222,202604,2026-04-25T00:00:00+00:00,2026-04-26T00:00:00+00:00,finops-data-2001,analytics-development,Cloud Storage,Standard Storage US Multi-region,bucket-2001-03-01,us-central1,136.9178,GiBy-month,3.5599,3.286,USD,1.0,[],regular,"{""application"":""lakehouse"",""cost_center"":""cc-4001"",""environment"":""development"",""team"":""data""}",False,valid
