source_record_id,bill_billing_period_start_date,bill_billing_period_end_date,line_item_usage_start_date,line_item_usage_end_date,bill_payer_account_id,line_item_usage_account_id,account_name,product_product_name,line_item_usage_type,line_item_operation,product_region,line_item_resource_id,line_item_usage_amount,pricing_unit,pricing_public_on_demand_rate,pricing_public_on_demand_cost,line_item_unblended_rate,line_item_unblended_cost,line_item_line_item_type,pricing_term,currency,team,application,environment,cost_center,resource_tags,is_deliberate_anomaly,data_quality_scenario
aws-2026-04-16-222222222222-05-02,2026-04-01,2026-05-01,2026-04-16T00:00:00+00:00,2026-04-17T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,88.0974,GB,0.5,44.0487,0.46,40.5248,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-17-111111111111-01-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1182.4477,Hrs,0.096,113.515,0.084,99.3256,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-01-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1122.6422,Hrs,0.096,107.7736,0.084,94.3019,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-02-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,251.244,GB-Mo,0.023,5.7786,0.0215,5.4017,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-02-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,251.4433,GB-Mo,0.023,5.7832,0.0215,5.406,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-03-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,214.6779,Hrs,0.192,41.2182,0.17,36.4953,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-03-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,202.3645,Hrs,0.192,38.854,0.17,34.402,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-04-17-111111111111-04-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4896957.2371,GB-Seconds,1.66667e-05,81.6161,1.55e-05,75.9028,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-04-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4789904.0808,GB-Seconds,1.66667e-05,79.8319,1.55e-05,74.2435,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-17-111111111111-05-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,205.8337,GB,0.5,102.9168,0.46,94.6835,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-17-111111111111-05-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,204.9124,GB,0.5,102.4562,0.46,94.2597,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-17-222222222222-01-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,425.2785,Hrs,0.096,40.8267,0.084,35.7234,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-01-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,461.4891,Hrs,0.096,44.303,0.084,38.7651,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-02-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,95.8129,GB-Mo,0.023,2.2037,0.0215,2.06,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-02-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,96.2915,GB-Mo,0.023,2.2147,0.0215,2.0703,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-03-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,84.3792,Hrs,0.192,16.2008,0.17,14.3445,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-03-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,83.0377,Hrs,0.192,15.9432,0.17,14.1164,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-04-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1921510.9412,GB-Seconds,1.66667e-05,32.0252,1.55e-05,29.7834,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-04-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1792359.5624,GB-Seconds,1.66667e-05,29.8727,1.55e-05,27.7816,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-17-222222222222-05-01,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,91.7016,GB,0.5,45.8508,0.46,42.1827,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-17-222222222222-05-02,2026-04-01,2026-05-01,2026-04-17T00:00:00+00:00,2026-04-18T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,82.3863,GB,0.5,41.1931,0.46,37.8977,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-18-111111111111-01-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-01,1114.6525,Hrs,0.096,107.0066,0.084,93.6308,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-01-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-1111-01-02,1009.5437,Hrs,0.096,96.9162,0.084,84.8017,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-04-18-111111111111-02-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-01,210.7252,GB-Mo,0.023,4.8467,0.0215,4.5306,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-02-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-1111-02-02,238.3904,GB-Mo,0.023,5.483,0.0215,5.1254,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-03-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-01,204.3998,Hrs,0.192,39.2448,0.17,34.748,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-03-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-1111-03-02,224.7691,Hrs,0.192,43.1557,0.17,38.2107,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-04-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-01,4668646.4281,GB-Seconds,1.66667e-05,77.8109,1.55e-05,72.364,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-04-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-1111-04-02,4759045.224,GB-Seconds,1.66667e-05,79.3176,1.55e-05,73.7652,Usage,OnDemand,USD,Payments,Checkout,production,CC-1001,"{""application"":""Checkout"",""cost_center"":""CC-1001"",""environment"":""production"",""team"":""Payments""}",False,valid
aws-2026-04-18-111111111111-05-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-01,232.2532,GB,0.5,116.1266,0.46,106.8365,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-18-111111111111-05-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,111111111111,production-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-1111-05-02,221.6313,GB,0.5,110.8156,0.46,101.9504,Usage,OnDemand,USD,Platform,Shared-Observability,production,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""production"",""team"":""Platform""}",False,valid
aws-2026-04-18-222222222222-01-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-01,432.4013,Hrs,0.096,41.5105,0.084,36.3217,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-01-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Elastic Compute Cloud - Compute,BoxUsage:m5.large,RunInstances,us-east-1,i-2222-01-02,447.437,Hrs,0.096,42.954,0.084,37.5847,Usage,OnDemand,USD,,,,,{},False,untagged
aws-2026-04-18-222222222222-02-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-01,84.9198,GB-Mo,0.023,1.9532,0.0215,1.8258,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-02-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Simple Storage Service,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-2222-02-02,95.531,GB-Mo,0.023,2.1972,0.0215,2.0539,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-03-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-01,80.4487,Hrs,0.192,15.4461,0.17,13.6763,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-03-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,Amazon Relational Database Service,InstanceUsage:db.m5.large,CreateDBInstance,us-east-1,db-2222-03-02,87.1698,Hrs,0.192,16.7366,0.17,14.8189,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-04-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-01,1904936.6843,GB-Seconds,1.66667e-05,31.749,1.55e-05,29.5265,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-04-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,AWS Lambda,Lambda-GB-Second,Invoke,us-east-1,function-2222-04-02,1747828.3268,GB-Seconds,1.66667e-05,29.1305,1.55e-05,27.0913,Usage,OnDemand,USD,Data,Analytics,development,CC-2001,"{""application"":""Analytics"",""cost_center"":""CC-2001"",""environment"":""development"",""team"":""Data""}",False,valid
aws-2026-04-18-222222222222-05-01,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-01,79.4476,GB,0.5,39.7238,0.46,36.5459,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
aws-2026-04-18-222222222222-05-02,2026-04-01,2026-05-01,2026-04-18T00:00:00+00:00,2026-04-19T00:00:00+00:00,999999999999,222222222222,development-account,AmazonCloudWatch,DataProcessing-Bytes,PutLogEvents,us-east-1,log-group-2222-05-02,84.3906,GB,0.5,42.1953,0.46,38.8197,Usage,OnDemand,USD,Platform,Shared-Observability,development,CC-SHARED,"{""application"":""Shared-Observability"",""cost_center"":""CC-SHARED"",""environment"":""development"",""team"":""Platform""}",False,valid
